user	ホテルは、海沿い立地していましたので、部屋からも日本海を見渡すことができ、自然を満喫することができました。
user	ホテルの施設は、近代的な建物で綺麗でありながら、日本庭園があるなど周りの自然と調和していました。
user	ホテルには露天風呂もあり、リラックスしながらゆっくりと時間が過ぎるのを楽しみました。
user	ホテルの近くには、外湯もあり、ホテルの中とはまた違った温泉の楽しみ方をすることができました。
user	食事は、近くの漁港から水揚げされた新鮮な刺身など、海の幸をお腹一杯食べることができ、大変満足しました。
user	お腹がいっぱいだったのですが夜遅くなるとお腹が少し減ってきたので、ホテルの方にお願いして出前ラーメン屋台に来てもらいました。
user	朝食は、バイキング形式でしたが、とても多くの料理があるだけでなく、目の前で魚や卵焼きを焼いてもらえたりしたので、とてもおいしくたくさん食べてしまいました。
user	ホテルのスタッフの方は、笑顔も素敵で、お出迎えやお見送りの挨拶もしていただき、とても気持ちよく過ごすことができました。
user	いろんなホテルに泊まりましたが、これまででベスト3に入るホテルでした。
user	また、来年も来たいと思っています。
user	ホテルの皆さん、待っててくださいね。
