user	こちらのホテルへは、夕方4時頃到着しました。
user	駅からは少し離れていて歩き疲れましたが、到着するとスタッフの方が笑顔でスッと駆けつけて来てくれて、直ぐにフロントまで案内してくれました。
user	フロントでの案内もテキパキしていて、よく尋ねられる事は予め教えて下さって助かりました。
user	例えば、トイレ、喫煙室、近くのコンビニなどの場所、朝食の場所と時間などです。
user	部屋の鍵はカード式なので、持ち運びが楽で良かったです。
user	エレベーターにカードキーをかざさないと自分の部屋の階へ行けないようになっていたので、セキュリティ面でも安心でした。
user	歩き疲れていたので湯船に浸かろうとお湯を溜めて浸かったのですが、バスルームが広くて清潔感があったのでゆったりと寛げました。
user	ここのお風呂は、窓ガラス越しに海が見えるようになっています。
user	タイミングよく日が沈む時間で、お風呂に浸かりながら夕陽を眺めることができました。
user	お風呂上がりに手に取ったタオルはふかふかでした。
user	ベッドも、大きくてふかふかです。
user	この日は自分の部屋にいる時よりもよく寝られました。
user	私は目覚めたらすぐカーテンを開け体内時計をリセットするように心掛けているのですが、ここのカーテンはタイマー式で自動で開くようになっていました。
user	せっかくなので、自動で開くようにタイマーをセットしてみました。
user	翌朝は、寝ていても時間になると外の光が差し込み、自然と目が覚めたので便利な機能だと思いました。
user	朝食付きで予約していたので、こちらで朝食をいただきました。
user	バイキング形式となっていて、和・洋・中・エスニックなど様々なジャンルがあり選ぶのも楽しかったです。
user	シェフの方がいてその場でオムレツを作っているところもあったので、できたてのオムレツを食べることができて、それが特に美味しかったです。
