user	ホテルの場所が少しわかりにくかったので、迷ってしまった。
user	
user	小さな子供がいるので、家族風呂があるのはありがたかった。
user	
user	私たち家族と両親、妹家族の大所帯でしたが、もともと宿泊者があまりいないところだったので、少し騒がしくても気兼ねしないで過ごすことができた。
user	
user	ホテルの周りには何もないので、飲み物やお菓子はコンビニを見つけたら買っておいた方がいい。
user	
user	ホテル内にお土産売り場があると嬉しかった。
user	
user	アメニティがないので、用意して行ったほうがいい。
user	
user	お風呂で使うシャンプーとコンディショナーを選べるのがとても良かった。
user	
user	女性限定で選べる浴衣は、テンションが上がります。
user	
user	食事が季節の趣向を凝らしたものになっており、どれもとても美味しかった。
user	
user	記念日だということを伝えていたら、特別にデザートプレートを用意してくれていて感激した。
user	
user	ホテルの周りは森なので、夜はとても静かで星が綺麗で、朝も鳥の声しかしなくて、本当に癒されました。
