user	夏休みに、家族5人と私の両親を含め7名でお世話になりました。
user	
user	ホテルの中は画像で見るより綺麗で、ロビーに飾られたお花もとても素敵でした。
user	
user	お部屋もお掃除が行き届いていて気持ちよく過ごすことが出来ましたし、タオルもふかふかで子どもたちが喜んでいました!
user	
user	夕食は新鮮な海の幸がたくさんで、お刺身も食べきれるか不安でしたが、あまりの美味しさに全て完食!
user	家族みんなが大満足でした。
user	朝食はビュッフェですがパンは焼きたてふわふわ、ソーセージはパリパリ、オムレツはふんわりで朝からとっても幸せでした!
user	
user	申し訳ないことに子どもがドリンクをこぼして汚してしまったのですが、スタッフの方が迅速に片付けてくださり、落ち込む子どもに素敵な言葉を掛けてくださいました。
user	その節は本当にありがとうございました。
user	
user	宿泊途中で私の母が足を悪くしてしまったのですが、車椅子の貸し出しもしていただき、とても助かりました。
user	バリアフリーで滞在中も何の不便もなく、家族全員楽しく過ごせとても良い思い出ができました。
user	ぜひ、またこちらのホテルにお世話になりたいと思います!
