user	日本初の横型バンジーができるということで、とても楽しみにして行きました。
user	●●ランドというファンシーな名前とは裏腹に、アトラクションの絶叫具合は世界でもトップレベルだと思います。
user	公共交通機関を利用する場合は、最寄りの駅から直行便のバスを利用しないと、正直歩ける距離ではないし、タクシーでも30分なので結構高くついてしまいます。
user	バスの本数はそれほど多くないので時間はしっかり管理して行くのがおすすめ。
user	自家用車でなら駐車場はとても広いし、駐車料金は安いので自家用車が1番いいかもです。
user	パーク内にはフードコートやレストランなど、多くはないけれど食事できる箇所はありました。
user	ラーメンが美味しかった。
user	メインの横型バンジーは雨天だと休止になってしまうため、正直晴れてるとき以外はあまりおすすめじゃないかも。
user	他のアトラクションは、ちょっとどれも期待を超えてこなかった。
user	週末はやはりめちゃくちゃ混み合うみたいで、今回は平日に行ったけど、バンジーは2時間待ちでした。
user	ファストパスみたいなものも無いので、並ぶのは覚悟した方がいいです。
user	ただ、並んでも体験するだけの価値はあるくらい楽しかった!
user	料金もそこまでバカ高くないので、是非また行きたいです。
