user	暑い日に行ったのでほとんどの動物はぐったりしてましたけど、ゾウはまあまあ元気そうでした。
user	人間も熱中症対策しながらでないと危ないかも。
user	広いのと坂が多いのとで、全部の動物を見て回ると結構な運動量になります。
user	それだけ、動物の数は多いです。
user	今は時節柄中止されてますが、一部の動物と触れ合えるコーナーがありますので小さいお子さんは喜びますよ。
user	食事処もありますし、テイクアウトして所定のフリースペースで食べてもよさそうです。
user	このフリースペースに机とイスもありますが、芝生の広場にレジャーシートを広げての昼食もできます。
user	このスペースの近くにゲームコーナーがありまして、割と懐かし目の遊具と再会できます。
user	子供には新鮮かも。
user	入場口に有料と無料の貸出ベビーカーが置かれてるんで、現物を確認してどちらか選ばれたらいいと思います。
user	天気の良い日に一日屋外で過ごそうと思ったら、オススメのスポットです。
user	あと、バス停の名前が『●●動物園』じゃなくて『●●市立●●どうぶつ園』なのでお気をつけください。
