user	●●半島には、車でドライブできる海岸があり、大変驚きました。
user	窓を全開に海風を感じながらドライブすると、とても爽やかな気分になりました。
user	少し走ると、地元の焼きハマグリの店があり、新鮮で焼きたての大粒ハマグリがとても美味しかったです。
user	また、店のおばさんは、とてもやさしい抑揚のある方言で接してくれて、一緒に思い出に残る記念写真を撮りました。
user	海岸からは、僅か3分で●●半島自動車道に直結で、予約してあった、半島半ばにある温泉旅館にスムーズに辿り着くことができました。
user	旅館での料理も地元の魚介類と野菜がふんだんに使用されていて、美味しくてお腹いっぱいになりました。
user	温泉は、海が近いせいか、舐めると少し塩辛かったですが、肌がすべすべになりました。
user	寝るときには、静かな寝室にわずかに波の音が聞こえ、心地よく眠りにつくことができました。
user	翌朝、早く目が覚め、運よく快晴で窓から水平線から上る日の出を見ることができて、感動しました。
user	朝ごはんのおかずの魚の干物がとても美味しく、お土産に買って帰りました。
user	静かな海の自然を心身ともに満喫できて、思い出に残る旅でした。
user	また来たいです。
